"11","NC222668","RAVEN GLOSS DECOEUR","AC012HNEGROGL","7.5X15 KENT NEGRO GLOSS","1.9","95","1.69","84.5","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1653.jpg"",}","5","10.56","M2",NULL,NULL,"0","0","0","0","0","88","44","0.5","180","90","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-012H","TMW1653","TILE","CERGLZ","250.075150","010MM","WALL","IRREGULAR","320BLACKS","GLOSS","VARIEGATED","DECOEUR","WALL","SUBWAY","SPAIN","ACE",NULL,"1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"12","NC226192","SAGE GLOSS NEUVO DECOEUR","AC012JADEGLS","7.5X15 KENTJADE GLOSS IRREGULAR EDGE","1.9","95","1.69","84.5","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW2153.jpg"",}","3","10.56","M2","PEI 1",NULL,"0","0","0","0","0","88","44","0.5","180","90","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-012J","TMW2153","TILE","CERGLZ","250.075150","010MM","WALL","IRREGULAR","240GREENS","GLOSS","UNICOLOUR","DECOEUR","WALL","ARTDECO","SPAIN","ACE",NULL,"1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"13","NC226195","BAYE GLOSS NUEVO DECOEUR","AC012KGRISCLGLS","7.5X15 KENT GRIS CLARO GLOSS IRREGULAR EDGE","1.9","95","1.69","84.5","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW2156.jpg"",}","5","10.56","M2",NULL,NULL,"0","0","0","0","0","88","44","0.5","180","90","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-012K","TMW2156","TILE","CERGLZ","250.075150","010MM","WALL","IRREGULAR","280GREYS","GLOSS","VARIEGATED","DECOEUR","WALL","SUBWAY","SPAIN","ACE",NULL,"1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"14","NC224441","BLACK HONED ZAZZLE","AC0131EBLK/WH","1.5X4.8 PARCSTONE BLACK / WHITE HONED MOSAIC R66","65","0","59","0","0","0","0","0","0","0","a:1:{i:0,s:11:""TMM3786.png"",}","0","0","EA",NULL,NULL,"0","0","0","0","0","0","0","0","0","0","3FE","WALL FEATURE","702","ACE CERAMICS PTY LTD (V)","AC 0131E","TMM3786","MOSAIC","MARBLE","250.015048","008MM","WALL","CUSHION","300CHARCOA","HONED","VARIEGATED","ZAZZLE","DECORATIVE","MOSAIC",NULL,"ACE","13-4305","1050",NULL,"YES","SHEET SIZE 300X300MM - 6X18 ROWS","SHEET SIZE = 300x300mm","1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"15","NC224442","BLACK POLISHED ZAZZLE","AC0132EBLK/WP","1.5X4.8 PARCSTONE BLACK / WHITE POLISHED MOSAIC R66P","65","0","59","0","0","0","0","0","0","0","a:1:{i:0,s:11:""TMM3787.png"",}","0","0","EA",NULL,NULL,"0","0","0","0","0","0","0","0","0","0","3FE","WALL FEATURE","702","ACE CERAMICS PTY LTD (V)","AC 0132E","TMM3787","MOSAIC","MARBLE","250.015048","008MM","WALL","CUSHION","320BLACKS","POLISH","VARIEGATED","ZAZZLE","DECORATIVE","MOSAIC",NULL,"ACE","19-4305","1050",NULL,"YES","SHEET SIZE 300X300MM - 6X18 ROWS","SHEET SIZE = 300x300mm","1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"16","NC224443","SILVER HONED ZAZZLE","AC0133ESIL/WH","1.5X4.8 PARCSTONE SILVER / WHITE  HONED MOSAIC R67","65","0","59","0","0","0","0","0","0","0","a:1:{i:0,s:11:""TMM3788.png"",}","0","0","EA",NULL,NULL,"0","0","0","0","0","0","0","0","0","0","3FE","WALL FEATURE","702","ACE CERAMICS PTY LTD (V)","AC 0133E","TMM3788","MOSAIC","MARBLE","250.015048","008MM","WALL","CUSHION","280GREYS","HONED","VARIEGATED","ZAZZLE","DECORATIVE","MOSAIC",NULL,"ACE","15-0000","1050",NULL,"YES","SHEET SIZE 300X300MM - 6X18 ROWS","SHEET SIZE = 300x300mm","1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"17","NC224444","GREY HONED ZAZZLE","AC0134EGR/WH","1.5X4.8 PARCSTONE GRAY / LIGHT GRAY / WHITE HONED MOSAIC R65","65","0","59","0","0","0","0","0","0","0","a:1:{i:0,s:11:""TMM3789.png"",}","0","0","EA",NULL,NULL,"0","0","0","0","0","0","0","0","0","0","3FE","WALL FEATURE","702","ACE CERAMICS PTY LTD (V)","AC 0134E","TMM3789","MOSAIC","MARBLE","250.015048","008MM","WALL","CUSHION","280GREYS","HONED","VARIEGATED","ZAZZLE","DECORATIVE","MOSAIC",NULL,"ACE",NULL,"1050",NULL,"YES","SHEET SIZE 300X300MM - 6X18 ROWS","SHEET SIZE = 300x300mm","1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"18","NC224445","BEIGE HONED ZAZZLE","AC0135ETRV/NC","1.5X4.8 PARCSTONE TRAV.CR/NC HONED MOSAIC R63","65","0","59","0","0","0","0","0","0","0","a:1:{i:0,s:11:""TMM3790.png"",}","5","0","EA",NULL,NULL,"2","0","0","2","0","0","0","0","0","0","3FE","WALL FEATURE","702","ACE CERAMICS PTY LTD (V)","AC 0135E","TMM3790","MOSAIC","MARBLE","250.015048","008MM","WALL","CUSHION","160BEIGES","HONED","VARIEGATED","ZAZZLE","DECORATIVE","MOSAIC",NULL,"ACE","16-1212","1050",NULL,"YES","SHEET SIZE 300X300MM - 6X18 ROWS","SHEET SIZE = 300x300mm","1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"19","NC222679","POPPY GLOSS DECOEUR","AC013AREDGL","7.5x30 DEVON RED GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1659.jpg"",}","10","10.56","M2",NULL,NULL,"20","0","0","20","0","44","32","0.7273","64","46.5455","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-013A","TMW1659","TILE","CERGLZ","250.075300","010MM","WALL","IRREGULAR","440REDS","GLOSS","UNICOLOUR","DECOEUR","WALL","SUBWAY","SPAIN","ACE","P49-8C","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"20","NC222680","SNOW GLOSS DECOEUR","AC013BWHGL","7.5x30 DEVON WHITE GLOSS","2.62","115","2.26","99","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1660.jpg"",}","3","10.56","M2",NULL,NULL,"0","0","0","0","0","44","32","0.7273","64","46.5455","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-013B","TMW1660","TILE","CERGLZ","250.075300","010MM","WALL","IRREGULAR","100WHITES","GLOSS","UNICOLOUR","DECOEUR","WALL","SUBWAY","SPAIN","ACE",NULL,"1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"21","NC222681","OLIVE GLOSS DECOEUR","AC013CGRGL","7.5x30 DEVON GREEN GLOSS","2.62","115","2.26","99","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1661.jpg"",}","7","10.56","M2",NULL,NULL,"0","0","0","0","0","44","32","0.7273","64","46.5455","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-013C","TMW1661","TILE","CERGLZ","250.075300","010MM","WALL","IRREGULAR","180OLIVES","GLOSS","UNICOLOUR","DECOEUR","WALL","SUBWAY","SPAIN","ACE","15-0309TCX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"22","NC222682","MIDNIGHT GLOSS DECOEUR","AC013DBKGL","7.5x30 DEVON BLACK GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1662.jpg"",}","7","10.56","M2",NULL,NULL,"11","0","0","11","0","44","32","0.7273","64","46.5455","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-013D","TMW1662","TILE","CERGLZ","250.075300","010MM","WALL","IRREGULAR","320BLACKS","GLOSS","UNICOLOUR","DECOEUR","WALL","SUBWAY","SPAIN","ACE","159-1-7C","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"23","NC226182","ASH MATT STRATA","AC01531E","30X30 RIVERSTONE LIGHT GREY MATT RECTIFIED","6.03","67","5.58","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8589.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","11.11","11","0.9901","56","55.4455","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01531E","TMF8589","TILE","PORGLZ","230.0300","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","15-0000TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"24","NC226183","ASH MATT STRATA","AC01531K","30X60 RIVERSTONE LIGHT GREY MATT RECTIFIED","12.06","67","11.17","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8590.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01531K","TMF8590","TILE","PORGLZ","250.300600","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","15-0000TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"25","NC226184","ASH ROCK STRATA","AC01533K","30X60 RIVERSTONE LIGHT GREY ROCK RECTIFIED","12.42","69","11.52","64","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8591.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01533K","TMF8591","TILE","PORGLZ","250.300600","010MM","EXTFLOOR","RECTIFIED","280GREYS","ROCKFACE","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","15-0000TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"26","NC226185","CINDER MATT STRATA","AC01541E","30X30 RIVERSTONE GREY MATT RECTIFIED","6.03","67","5.58","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8592.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","11.11","11","0.9901","56","55.4455","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01541E","TMF8592","TILE","PORGLZ","230.0300","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","16-1305TPX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"27","NC226186","CINDER MATT STRATA","AC01541K","30X60 RIVERSTONE GREY MATT RECTIFIED","12.06","67","11.17","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8593.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01541K","TMF8593","TILE","PORGLZ","250.300600","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","16-1305TPX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"28","NC226187","CINDER ROCK STRATA","AC01543K","30X60 RIVERSTONE GREY ROCK RECTIFIED","12.42","69","11.52","64","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8594.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01543K","TMF8594","TILE","PORGLZ","250.300600","010MM","EXTFLOOR","RECTIFIED","280GREYS","ROCKFACE","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","16-1305TPX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"29","NC226188","COAL MATT STRATA","AC01551E","30X30 RIVERSTONE CHARCOAL  MATT RECTIFIED","6.03","67","5.58","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8595.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","11.11","11","0.9901","56","55.4455","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01551E","TMF8595","TILE","PORGLZ","230.0300","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","18-0601TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"30","NC226189","COAL MATT STRATA","AC01551K","30X60 RIVERSTONE  CHARCOAL  MATT RECTIFIED","12.06","67","11.17","62","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8596.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01551K","TMF8596","TILE","PORGLZ","250.300600","010MM","FLOOR&WALL","RECTIFIED","280GREYS","MATT","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","18-0601TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"31","NC226190","COAL ROCK STRATA","AC01553K","30X60 RIVERSTONE CHARCOAL ROCK RECTIFIED","12.42","69","11.52","64","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8597.jpg"",}","10","20","M2",NULL,"WP-W","0","0","0","0","0","5.5555","8","1.44","40","57.6006","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC01553K","TMF8597","TILE","PORGLZ","250.300600","010MM","EXTFLOOR","RECTIFIED","280GREYS","ROCKFACE","LINEAR","STRATA","FLOOR",NULL,"CHINA","ACE","18-0601TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"32","NC225572","EBONY WAFFLE AESTHETICS","AC02022CD","20X20 ARKITEKT C. DOT ANTRASIT DIAMOND V4","5.16","128.85","4.66","116.5","0","0","0","0","0","0","a:1:{i:0,s:11:""TMF8250.jpg"",}","10","20","M2",NULL,NULL,"0","0","0","0","0","25","25","1","60","60","1FL","FLOOR TILE","702","ACE CERAMICS PTY LTD (V)","AC02022CD","TMF8250","TILE","CERGLZ","230.0200","008MM","EXTFLOOR","CUSHION","280GREYS","SLIPRESIST","VARIEGATED","AESTHETICS","FLOOR",NULL,"SPAIN","ACE",NULL,"1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"33","NC225135","DUSK GLOSS VAPOROUS","AC03049G","10X30 CALX MOKA GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:13:""TMW1957.1.jpg"",}","10","10.56","M2",NULL,NULL,"0","0","0","0","0","33.3333","34","1.02","80","81.6001","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-03049G","TMW1957","TILE","CERGLZ","250.100300","008MM","WALL","CUSHION","280GREYS","GLOSS","VARIEGATED","VAPOROUS","WALL","SUBWAY","ITALY","ACE","18-0513TPX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"34","NC225136","SAGE GLOSS VAPOROUS","AC03049H","10X30 CALX ECRU GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1958.jpg"",}","4","10.56","M2",NULL,NULL,"0","0","0","0","0","33.3333","34","1.02","80","81.6001","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-03049H","TMW1958","TILE","CERGLZ","250.100300","008MM","WALL","CUSHION","180OLIVES","GLOSS","VARIEGATED","VAPOROUS","WALL","SUBWAY","ITALY","ACE","17-0510TCX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"35","NC225137","FROST GLOSS VAPOROUS","AC03049HK","10X30 CALX GRIGIO GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:13:""TMW1959.1.jpg"",}","4","10.56","M2",NULL,NULL,"0","0","0","0","0","33.3333","34","1.02","80","81.6001","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-03049HK","TMW1959","TILE","CERGLZ","250.100300","008MM","WALL","CUSHION","280GREYS","GLOSS","VARIEGATED","VAPOROUS","WALL","SUBWAY","ITALY","ACE","16-5803TPX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"36","NC225138","MIST GLOSS VAPOROUS","AC03049I","10X30 CALX PANNA GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW1960.jpg"",}","4","10.56","M2",NULL,NULL,"0","0","0","0","0","33.3333","34","1.02","80","81.6001","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-03049I","TMW1960","TILE","CERGLZ","250.100300","008MM","WALL","CUSHION","140CREAMS","GLOSS","VARIEGATED","VAPOROUS","WALL","SUBWAY","ITALY","ACE","12-5201TCX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"37","NC225153","FOG GLOSS VAPOROUS","AC03049J","10X30 CALX SABBIA GLOSS","1.42","125","1.26","111","0","0","0","0","0","0","a:2:{i:0,s:11:""TMW1968.jpg"",i:1,s:13:""TMW1968.1.jpg"",}","10","10.56","M2",NULL,NULL,"0","0","0","0","0","33.3333","34","1.02","80","81.6001","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC-03049J","TMW1968","TILE","CERGLZ","250.100300","008MM","WALL","CUSHION","200TAUPES","GLOSS","VARIEGATED","VAPOROUS","WALL","SUBWAY","ITALY","ACE","16-0806TPX","1050",NULL,"YES","CTN LOTS ONLY",NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"38","NC226001","POLAR MATT EMBOSSED","AC05114P","25X40 MUD WHITE","7","70","6.3","63","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW2135.jpg"",}","0","0","M2","PEI 1",NULL,"0","0","0","0","0","10","15","1.5","0","0","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC05114P","TMW2135","TILE","CERGLZ","250.250400","008MM","WALL","CUSHION","100WHITES","MATT","MIXED","EMBOSSED","WALL",NULL,"SPAIN","ACE","13-0002TPX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"39","NC226002","MILK MATT EMBOSSED","AC05124P","25X40 MUD IVORY","7","70","6.3","63","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW2136.jpg"",}","3","0","M2","PEI 1",NULL,"0","0","0","0","0","10","15","1.5","0","0","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC05124P","TMW2136","TILE","CERGLZ","250.250400","008MM","WALL","CUSHION","140CREAMS","MATT","MIXED","EMBOSSED","WALL",NULL,"SPAIN","ACE","13-0805TCX","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
"40","NC226003","CHOCOLATE MATT EMBOSSED","AC05134P","25X40 MUD  COCOA","7","70","6.3","63","0","0","0","0","0","0","a:1:{i:0,s:11:""TMW2137.jpg"",}","0","0","M2","PEI 1",NULL,"0","0","0","0","0","10","15","1.5","0","0","3WA","WALL TILE","702","ACE CERAMICS PTY LTD (V)","AC05134P","TMW2137","TILE","CERGLZ","250.250400","008MM","WALL","CUSHION","220CHOCOLA","MATT","MIXED","EMBOSSED","WALL",NULL,"SPAIN","ACE","162-1-7U","1050",NULL,"YES",NULL,NULL,"1","GST Normal","0","0",NULL,"2015-03-10 10:34:03","1"
